price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_sold,mn_sold,day_sold,id,orig.id
354000,4,2.5,2340,5420,2,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252,2015,04,23,9742,6803
781000,4,2.5,2590,8571,2,0,0,3,9,2590,0,1988,0,98052,47.691,-122.105,2360,8155,2015,04,13,6068,4257
1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,98004,47.6185,-122.219,3590,12670,2014,10,16,15205,10624
260000,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,2014,07,25,181,127
430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102,2015,03,23,17899,12548
258000,4,1.75,1730,8320,1,0,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800,2014,05,08,1003,717
292500,2,1,880,17743,1,0,0,4,5,880,0,1951,0,98031,47.4115,-122.197,1217,13000,2015,03,25,17624,12348
347500,5,3,2230,6551,1,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2230,9476,2015,02,26,20212,14145
640500,3,1,1070,4505,1,0,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505,2015,05,06,15296,10688
475000,3,1.5,1750,12632,1,0,0,4,7,1750,0,1952,0,98033,47.6736,-122.176,1740,12196,2014,08,20,17786,12469
585000,4,3,2110,1286,2,0,0,3,9,1710,400,2007,0,98029,47.5444,-122.014,2000,1286,2015,01,23,19741,13822
319000,3,2.25,1800,9597,1,0,2,3,7,1200,600,1963,0,98188,47.4516,-122.267,1700,13502,2014,09,26,19208,13445
545000,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1280,2015,01,20,19898,13930
300000,6,2.5,3080,8163,1,0,0,3,7,1580,1500,1985,0,98030,47.3859,-122.221,1850,8658,2014,10,20,13849,9644
1110000,5,3.25,3070,5000,2,0,0,3,9,2050,1020,2006,0,98103,47.6742,-122.356,2070,5000,2014,07,14,11109,7715
274900,4,1.75,1840,10528,1,0,0,3,7,1210,630,1990,0,98023,47.2987,-122.385,1620,9331,2014,11,04,10701,7447
500000,4,3,2570,9104,2,0,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950,2015,03,27,17392,12189
424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,98029,47.5745,-122.017,1900,4842,2014,10,28,17940,12579
700000,4,1,1980,4560,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,2015,03,23,957,676
395000,3,2,1470,10125,1,0,0,4,7,1470,0,1962,0,98011,47.7751,-122.222,1440,10125,2014,11,12,14607,10185
338500,3,2.25,1333,1470,3,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680,2015,02,19,21540,15080
784500,4,5,5820,13906,2,0,0,3,11,3750,2070,1993,0,98042,47.3814,-122.164,2980,13000,2015,03,16,18415,12899
620000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,2014,10,15,8298,5795
274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,2015,03,03,205,148
325000,2,1,830,5100,1,0,0,3,6,830,0,1941,0,98103,47.6932,-122.346,1050,5100,2015,04,29,17740,12438
313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,2014,05,02,173,121
1500000,3,1.75,2430,12757,1,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,2014,05,08,12019,8361
495200,5,2.25,2710,22120,1,0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224,2014,12,05,12632,8790
583500,4,1,1530,3900,1.5,0,0,4,7,1530,0,1908,0,98107,47.6748,-122.379,1300,3900,2015,02,02,2104,1491
560000,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366,2014,09,26,17683,12396
430000,3,2,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,2014,06,03,4023,2815
305000,3,2.25,2110,7665,1,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.372,1660,8436,2014,06,17,15413,10770
257000,2,1,770,9497,1,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532,2014,09,08,14043,9772
1150000,3,1.75,1760,6788,2,1,4,3,7,1760,0,1940,1960,98125,47.7336,-122.284,1630,7588,2015,01,14,19623,13735
695000,3,2.75,2590,12063,2,0,0,3,10,2590,0,1993,0,98006,47.5527,-122.12,2850,8469,2014,06,26,17205,12061
525000,4,2.5,2400,10070,1,0,0,3,7,1510,890,1967,0,98034,47.7104,-122.24,2030,9964,2015,04,24,1574,1115
440000,3,2.25,1760,1800,2,0,0,3,7,1330,430,1983,0,98199,47.6579,-122.394,1150,4575,2014,09,16,9022,6308
822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,98006,47.5632,-122.148,2930,10900,2015,02,25,5162,3616
625000,3,2.5,2600,10092,1,0,0,3,9,2600,0,1984,0,98074,47.6223,-122.032,2440,9298,2014,05,23,5072,3551
245000,3,2,2040,13125,1,0,0,3,6,810,1230,1910,0,98168,47.478,-122.278,1460,10582,2014,08,14,17611,12339
805000,5,2.5,4600,19831,1,0,3,3,9,2300,2300,1956,2015,98177,47.7608,-122.378,2890,19831,2014,06,06,14860,10359
334000,3,2.25,2000,7225,2,0,0,4,7,2000,0,1985,0,98030,47.349,-122.167,1950,7464,2015,02,04,15319,10705
799900,4,4,3650,18223,2,0,3,3,9,3330,320,2013,0,98006,47.5442,-122.116,3220,11022,2014,09,17,20810,14565
485230,4,2.5,2714,12558,2,0,0,3,9,2714,0,2014,0,98031,47.3522,-122.201,2873,8269,2014,11,17,20562,14387
280000,3,1.75,1230,8250,1,0,0,3,7,1230,0,1966,0,98058,47.4526,-122.176,1250,8250,2014,06,25,14316,9975
825000,4,3.25,3200,4477,2,0,0,3,9,2390,810,2006,0,98199,47.664,-122.402,1830,4920,2014,12,17,9331,6525
223000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,0,98042,47.3666,-122.084,1660,7586,2014,11,26,609,436
453000,3,2,1660,15050,1,0,0,3,7,1260,400,1983,0,98034,47.7203,-122.194,1660,7320,2014,07,02,3025,2137
402000,4,1.75,1640,10500,1,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,2014,08,11,11708,8137
550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664,2015,02,19,20338,14229
329999,3,1,1150,6908,1,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,6908,2015,04,09,751,533
365250,3,2.25,1490,4522,2,0,0,3,7,1490,0,2009,0,98028,47.7611,-122.233,1580,4667,2014,05,30,20290,14195
220000,3,1.5,1660,15600,2,0,0,3,7,1660,0,1981,0,98001,47.2589,-122.279,1660,14400,2014,06,26,17534,12284
491300,3,1.75,1750,11340,1,0,1,4,7,1300,450,1987,0,98074,47.6099,-122.058,2310,11340,2014,05,09,13749,9573
1300000,3,2.75,4120,16365,1,0,2,3,12,4120,0,1999,0,98059,47.5265,-122.148,4020,14110,2015,04,07,3929,2752
199000,2,1,1140,15120,1,0,0,4,6,990,150,1932,0,98055,47.4521,-122.196,2320,11250,2015,02,17,8000,5592
242500,3,1,940,7380,1,0,0,3,6,940,0,1959,0,98058,47.4516,-122.175,1210,8095,2014,09,10,12987,9038
366000,4,2.75,2020,8093,1,0,0,5,7,1300,720,1961,0,98133,47.7685,-122.332,1920,8089,2014,11,20,7394,5191
541338,3,2.5,2060,8123,2,0,0,3,8,1010,1050,1977,0,98052,47.6642,-122.13,1760,6170,2014,12,10,19574,13696
505000,2,2.5,1900,5065,2,0,0,3,8,1900,0,2005,0,98053,47.7175,-122.034,1350,4664,2015,03,30,9244,6459
423000,4,1.75,1700,9000,1,0,0,3,7,1700,0,1967,0,98034,47.7308,-122.18,1930,7818,2014,08,14,12087,8411
1140000,4,2.5,3370,10602,2,0,0,3,10,3370,0,1999,0,98007,47.6591,-122.147,2950,9949,2014,09,03,13003,9050
478000,3,1.75,1210,6175,1,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.202,1520,7475,2014,11,21,16680,11678
803000,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400,2015,01,09,5090,3565
308000,4,2.25,1960,12243,2,0,0,3,8,1960,0,1989,0,98042,47.3405,-122.058,1910,12230,2014,11,18,807,570
504975,2,2.5,1900,4871,2,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,2014,07,29,19415,13583
465000,3,1.5,2020,11358,1,0,0,4,6,1190,830,1956,0,98033,47.6641,-122.185,2370,9520,2014,05,12,10003,6976
422500,2,1,800,4046,1,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,4046,2015,03,25,2719,1926
526000,3,3.25,1220,1281,2,0,0,3,8,930,290,2014,0,98105,47.67,-122.317,1303,3810,2014,09,19,8096,5666
330000,4,2.5,2980,5674,2,0,0,3,8,2980,0,2003,0,98023,47.277,-122.347,2610,5495,2014,12,05,2562,1813
350000,4,2.5,1530,2248,1.5,0,0,3,7,1530,0,1914,0,98144,47.5766,-122.309,1340,3700,2014,09,19,11059,7681
704300,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,98144,47.5749,-122.291,1710,4080,2015,04,06,4046,2833
544300,4,1.75,1560,9000,1,0,0,5,7,1560,0,1969,0,98052,47.6707,-122.149,1510,8848,2014,11,05,11345,7885
565000,3,1,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876,2015,02,12,8135,5694
276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,2014,10,29,16273,11381
497000,3,2.5,2630,4611,2,0,0,3,8,2630,0,2001,0,98065,47.5322,-121.868,2220,5250,2015,03,25,11478,7981
1270000,4,2.75,3820,8850,2,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000,2014,07,31,21106,14762
675000,5,2.75,2570,12906,2,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,2580,12927,2015,01,02,19258,13480
653675,4,2.25,2280,7229,2,0,0,4,8,2280,0,1984,0,98027,47.5609,-122.081,2320,7735,2015,03,27,14414,10050
304000,3,2.5,1670,5298,2,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,5298,2015,04,06,7354,5161
401000,3,1.5,1470,6867,1,0,0,3,8,1470,0,1955,0,98155,47.7495,-122.327,1470,6523,2014,10,06,18446,12921
791500,4,2.5,3250,8970,2,0,0,3,10,3250,0,1994,0,98075,47.5862,-122.037,3240,8449,2014,08,04,10875,7560
511555,3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960,2014,05,09,12183,8473
310000,5,2,2900,11970,2,0,0,4,7,2900,0,1969,0,98072,47.741,-122.095,1260,12398,2015,02,26,5775,4063
290000,4,2,1560,8800,2,0,0,5,6,1560,0,1942,1967,98168,47.4927,-122.312,1480,10000,2015,03,12,11387,7918
625000,4,2.75,3010,6854,2,0,2,3,9,2570,440,2012,0,98065,47.5171,-121.876,1830,2952,2014,12,23,21321,14925
900000,4,2.25,2460,44431,1,0,0,4,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431,2014,06,12,1013,724
369900,3,1.75,2150,19127,1,0,0,3,7,1650,500,1978,0,98168,47.506100000000004,-122.324,1550,15000,2015,04,02,14693,10245
375000,3,1.75,1330,9417,1,0,0,5,6,710,620,1936,0,98125,47.7231,-122.301,1690,7937,2014,09,05,1902,1354
230500,3,2.25,1690,7245,1,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,1690,6720,2014,09,29,12487,8684
235000,3,1,1430,7599,1.5,0,0,4,6,1010,420,1930,0,98168,47.4783,-122.265,1290,10320,2015,04,01,8810,6164
475000,6,3,3470,117612,1.5,0,0,3,7,3470,0,1924,0,98028,47.7663,-122.234,2120,17100,2014,05,06,4655,3255
1400000,4,2.75,3870,10046,2,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,2014,06,18,21151,14794
410000,3,2,1740,9300,1,0,0,4,7,1740,0,1952,0,98166,47.4526,-122.357,1540,9638,2014,08,26,7409,5199
415000,2,1,880,5100,1,0,0,4,7,880,0,1941,0,98103,47.694,-122.346,980,5100,2015,03,27,14540,10141
970000,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655,2014,06,24,12518,8706
645000,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,98070,47.4022,-122.464,2142,29375,2014,08,27,8612,6017
670000,4,2.25,2040,7031,2,0,0,3,8,2040,0,2012,0,98033,47.7016,-122.17,1670,7031,2015,05,07,14791,10309
451000,5,2.75,2830,8925,1.5,0,0,3,7,2830,0,1967,0,98034,47.731,-122.179,1700,8539,2014,06,26,18342,12858
311000,3,2,1190,7840,1.5,0,0,4,6,1190,0,1918,0,98108,47.5531,-122.312,1460,3240,2014,12,19,13558,9445
590000,3,2.25,2210,5742,1,0,0,3,8,1460,750,1951,0,98115,47.6891,-122.318,1900,4590,2014,10,21,2839,2016
269950,3,2.5,1520,8720,1,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,1720,7551,2014,07,14,19452,13608
710000,3,1.75,2430,11448,1,0,1,5,7,1620,810,1949,0,98117,47.6971,-122.391,2140,8144,2014,08,25,14888,10381
265000,5,2.75,2920,5250,1.5,0,0,5,7,1800,1120,1911,0,98002,47.3072,-122.221,1220,5250,2014,09,10,15775,11033
269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,2015,04,15,187,132
580000,3,2.5,2150,4604,2,0,0,3,8,2150,0,2003,0,98075,47.5893,-122.019,2280,4253,2014,08,05,8843,6186
245100,3,1.75,1300,7958,1,0,0,3,7,1300,0,1996,0,98092,47.3162,-122.194,1640,8698,2014,05,28,7265,5094
815000,4,2.25,2000,3800,2,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800,2014,05,28,2345,1659
295000,2,1.75,1050,6500,1.5,0,2,4,6,1050,0,1925,0,98055,47.4727,-122.2,1320,10075,2014,09,09,15717,10994
392000,4,2.5,2600,8921,2,0,0,3,8,2600,0,1991,0,98058,47.4423,-122.178,2550,8683,2014,12,03,14878,10373
1090000,4,2.5,2780,6837,2,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837,2014,10,28,8674,6068
850000,3,2.5,3260,91911,2,0,0,4,9,3260,0,1984,0,98077,47.737,-122.074,2520,65775,2014,09,18,9212,6438
460000,3,2.5,1690,5131,1,0,0,3,7,1690,0,1941,1998,98126,47.5234,-122.38,860,5137,2014,09,18,18613,13038
775000,4,2.5,3060,6826,2,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.112,3110,6932,2014,11,24,13801,9613
1000000,5,2.5,3150,50094,2,0,0,4,9,3150,0,1969,0,98005,47.6387,-122.177,3600,48787,2015,03,26,3283,2312
505500,3,2.5,1300,1187,3,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,1320,1194,2014,12,02,9043,6321
266750,3,2.25,1650,10000,2,0,0,3,7,1650,0,1988,0,98198,47.3862,-122.315,1420,10000,2014,09,04,15512,10835
275500,3,1,1060,7246,1,0,0,4,6,1060,0,1981,0,98056,47.4936,-122.165,1090,6694,2015,02,26,7187,5040
1070000,2,1.75,1890,9466,2,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,2014,05,21,2597,1839
427874,3,3,2340,5002,2,0,0,3,8,2340,0,2013,0,98045,47.4831,-121.773,2790,5375,2014,06,03,19878,13916
719521,4,1.75,1920,9500,1,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,2015,03,13,19554,13680
425000,2,1,620,4455,1,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000,2015,04,16,5011,3505
399500,3,1.75,2420,12676,2,0,0,3,7,2420,0,1911,1986,98045,47.4943,-121.789,1210,6769,2014,05,23,2596,1838
575000,4,2,1660,4800,1.5,0,0,3,7,1660,0,1922,0,98103,47.6556,-122.345,1660,4800,2014,07,02,14297,9958
365000,2,1.5,1200,6380,1,0,0,3,7,1200,0,1929,0,98115,47.697,-122.319,1290,6598,2014,12,15,7498,5259
235000,3,1,1250,7592,1,0,0,5,7,1250,0,1961,0,98042,47.3604,-122.111,1250,7592,2014,11,03,13982,9736
480000,3,1.5,1540,20281,1,0,0,3,7,1540,0,1977,0,98075,47.5817,-122.007,1710,21090,2014,12,24,12244,8512
1030000,3,2.5,2430,10500,2,0,1,3,9,2430,0,1989,0,98004,47.5818,-122.198,3440,12842,2014,06,19,18771,13140
352500,4,2.5,2300,219106,1,0,0,4,7,1840,460,1958,0,98038,47.4044,-121.963,2120,123710,2014,10,06,6003,4211
290000,3,2.5,1580,6860,2,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050,2015,04,26,16736,11717
306000,3,2.5,2588,5702,2,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.151,2403,5703,2015,03,17,13877,9666
375500,3,1.5,1530,7200,1,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.297,2150,7216,2014,06,10,9438,6595
230000,3,1,1390,6000,1,0,0,3,5,1390,0,1954,0,98056,47.4977,-122.175,1170,6000,2014,07,07,13540,9434
474950,3,2.25,1850,2575,2,0,0,3,9,1850,0,2013,0,98118,47.5525,-122.273,1080,4120,2014,12,03,18821,13170
435000,5,1.5,1720,12551,1,0,0,3,7,1720,0,1967,0,98027,47.5241,-122.053,1560,12960,2015,02,19,10021,6990
339000,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478,2015,02,27,17282,12109
259875,5,2.5,2200,6250,2,0,0,3,7,2200,0,1996,0,98038,47.3675,-122.021,1850,6091,2015,03,06,9013,6303
325000,2,2.5,1170,1638,2,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,1350,1407,2015,05,13,3068,2167
464000,4,2.5,3140,12591,2,0,0,3,9,3140,0,1993,0,98042,47.3826,-122.146,2650,11720,2015,03,24,3615,2543
307000,4,2.5,1714,3080,2,0,0,3,8,1714,0,2009,0,98055,47.429,-122.188,1714,3250,2014,07,10,20101,14072
1380000,5,3.5,3680,8680,2,0,0,3,9,3680,0,2003,0,98033,47.6575,-122.197,2020,8847,2015,04,03,14648,10210
165000,1,1,850,8050,1,0,0,2,6,850,0,1906,0,98118,47.5427,-122.288,1590,5180,2014,07,08,14367,10014
695000,3,2,2632,18743,2,0,3,3,10,2632,0,2000,0,98070,47.3743,-122.421,1970,14171,2015,04,01,8470,5914
271920,3,2,1410,10248,1,0,0,3,7,1410,0,1985,0,98001,47.3315,-122.265,2090,9414,2015,03,04,11932,8301
244000,3,1.5,1360,9625,1,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625,2015,03,30,5376,3760
1300000,3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080,2015,03,16,9548,6663
622000,3,3.5,1690,1765,2,0,0,3,8,1370,320,2006,0,98103,47.6536,-122.34,1690,1694,2014,10,15,19907,13936
660000,5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299,1780,3750,2014,07,29,3679,2587
240000,3,1,1040,7800,1,0,0,3,7,1040,0,1948,0,98055,47.4804,-122.229,1780,8400,2014,09,08,12858,8945
749950,4,3.5,2630,3757,2,0,0,3,10,2200,430,2008,0,98027,47.5322,-122.075,2620,2699,2015,05,14,21451,15012
560000,3,2.5,2070,12708,2,0,0,3,8,2070,0,1996,0,98056,47.5295,-122.18,2620,9617,2014,06,04,11411,7935
705000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.248,2180,8535,2014,07,23,551,393
835000,5,2.75,2460,7830,1,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830,2014,09,25,12707,8840
115000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250,2014,09,24,17603,12333
624800,3,2,2250,14274,1,0,0,4,8,1500,750,1964,0,98040,47.5762,-122.217,2820,13813,2014,07,09,10110,7046
213400,3,1.5,1150,8686,1,0,0,4,7,1150,0,1963,0,98055,47.4417,-122.194,1760,8798,2014,06,09,11394,7923
330000,4,2.5,1820,3905,2,0,0,3,7,1820,0,2001,0,98019,47.7346,-121.985,1820,3863,2014,10,24,6000,4208
379900,5,3.5,2800,7350,2,0,0,3,7,2800,0,1995,0,98106,47.5273,-122.345,2190,7620,2014,06,17,7337,5147
430000,3,2.5,1400,7508,2,0,0,4,7,1400,0,1987,0,98034,47.7233,-122.167,1710,7700,2014,07,18,18901,13228
1060000,6,2.75,2980,20000,1,0,4,3,8,2130,850,1965,0,98177,47.7599,-122.375,2730,20000,2015,05,01,6154,4318
235000,3,1.75,1400,6300,1,0,0,3,7,1400,0,1998,0,98022,47.2074,-122.001,1400,8490,2014,06,27,9170,6410
228000,3,1,1000,16376,1,0,0,3,7,1000,0,1959,0,98059,47.4825,-122.108,1420,16192,2014,12,02,6065,4254
633000,5,2.75,3630,30570,2,0,0,3,11,3630,0,2000,0,98058,47.4243,-122.097,3620,41965,2014,12,19,17708,12417
500000,4,1,1160,20100,1,0,0,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200,2014,10,20,15749,11014
410000,2,1.75,870,4000,1,0,0,3,6,870,0,1941,0,98126,47.5657,-122.376,1420,4000,2015,03,29,14523,10129
769995,5,2.75,3360,12080,2,0,0,3,9,3360,0,2014,0,98011,47.7757,-122.173,3360,9724,2014,07,23,21065,14734
250000,3,1.75,1910,10230,1,0,0,4,7,1290,620,1964,0,98031,47.4185,-122.207,1590,10800,2014,11,26,17086,11981
620000,4,2.25,2210,10039,1,0,0,4,8,1710,500,1967,0,98052,47.634,-122.101,2070,10965,2014,07,11,18920,13238
279000,3,2.5,1450,4106,2,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.019,2000,4000,2014,11,21,3977,2778
457000,4,2.5,2820,6983,2,0,0,3,9,2820,0,2013,0,98001,47.2958,-122.265,2597,7222,2014,08,05,20887,14614
510000,2,1,1270,4500,1.5,0,0,4,7,1270,0,1919,0,98122,47.6059,-122.295,2140,4550,2015,03,17,10552,7343
580000,3,1.75,1970,5100,1,0,0,3,7,1130,840,1908,1965,98117,47.6831,-122.379,1250,4080,2015,03,27,17308,12132
411000,4,2.75,2150,9915,1,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325,2014,06,02,17952,12588
658100,4,2.5,2430,8509,2,0,0,3,9,2430,0,1992,0,98029,47.5714,-121.991,2760,8509,2014,07,17,16467,11525
650000,3,2.5,2380,3332,2,0,0,3,9,2380,0,2014,0,98034,47.7194,-122.199,2590,4382,2015,03,31,8728,6103
405000,2,1,1020,8155,1,0,0,4,7,1020,0,1948,0,98177,47.7257,-122.361,1430,8157,2014,05,08,10534,7334
185000,3,1.75,1170,9085,1,0,0,3,7,1170,0,1967,0,98023,47.2808,-122.354,1230,9085,2014,10,03,13393,9331
325000,3,1.75,1780,13095,1,0,0,4,9,1780,0,1983,0,98042,47.367,-122.152,2750,13095,2014,05,27,6326,4436
370000,3,1,1060,7419,1,0,2,4,6,1060,0,1906,0,98177,47.7712,-122.392,2190,5953,2015,02,04,8914,6236
295000,3,1.75,1060,8100,2,0,0,4,7,1060,0,1983,0,98038,47.3617,-122.047,1410,8100,2015,04,22,18111,12700
329000,4,2.5,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490,2014,12,18,8260,5772
665000,2,1,1110,3200,1,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600,2014,06,27,141,99
845000,4,3,2390,4000,1.5,0,0,5,8,1460,930,1931,0,98103,47.6857,-122.331,1670,4000,2014,10,30,11064,7684
195000,3,2,1230,8235,1.5,0,0,3,6,1230,0,1959,0,98168,47.4853,-122.304,1080,10281,2014,11,10,11482,7983
421000,3,2.5,1930,4505,1,0,3,4,7,1440,490,1973,0,98198,47.3459,-122.326,1550,4505,2015,04,27,4577,3200
560000,4,2.75,1950,6192,2,0,0,3,8,1950,0,1992,0,98029,47.5698,-121.999,2040,5441,2015,01,09,5466,3822
299999,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200,2014,08,19,11636,8090
291600,3,1.75,1630,7480,1,0,0,3,7,1330,300,1979,0,98058,47.4514,-122.159,1940,7480,2015,04,30,10020,6989
220000,3,1,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410,2014,05,28,8240,5763
319000,3,2.5,1610,8544,2,0,0,5,7,1610,0,1994,0,98038,47.3714,-122.054,1840,8190,2014,12,24,15364,10734
690000,3,2,1890,6620,1,0,3,4,8,1890,0,1954,0,98125,47.7016,-122.274,2590,7188,2014,12,31,18667,13071
229950,3,2,1410,7466,1,0,0,3,7,1410,0,1983,0,98058,47.427,-122.147,1410,7610,2014,06,17,11224,7805
814842,3,2.5,3190,6899,2,0,0,3,9,3190,0,2014,0,98034,47.7153,-122.221,3190,6899,2014,07,11,16071,11234
510000,3,2.25,2370,38639,1,0,0,3,8,1930,440,1978,0,98077,47.771,-122.099,2900,37452,2015,04,01,1681,1190
349000,4,2.5,2190,7294,2,0,0,3,8,2190,0,2003,0,98023,47.2923,-122.357,2240,7379,2015,04,15,2056,1459
409000,3,2.5,2740,9168,2,0,0,3,9,2740,0,1991,0,98042,47.3835,-122.148,2690,10554,2015,03,24,7302,5117
155000,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200,2014,05,14,2511,1776
438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,2015,03,09,162,116
345000,3,1.75,1990,5650,1,0,1,3,7,1320,670,1963,0,98178,47.5086,-122.252,2130,5650,2014,06,02,15937,11140
198000,2,1,790,14200,1,0,0,3,7,790,0,1951,0,98188,47.459,-122.285,1430,10000,2014,08,07,10582,7360
348000,3,2,2360,6145,1,0,0,3,8,2360,0,2011,0,98030,47.3564,-122.198,2304,5880,2014,09,29,20758,14528
369000,3,2,1550,8509,1,0,0,3,7,1150,400,1959,0,98106,47.5299,-122.344,1840,7620,2014,05,30,4520,3157
549000,2,1,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,2014,09,03,2473,1749
207000,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,1914,0,98055,47.4787,-122.23,1340,12300,2014,10,06,1865,1326
299000,2,1,1070,189486,1,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548,2014,07,22,2607,1847
500000,2,1,1760,27332,1,1,4,4,7,1300,460,1951,0,98198,47.3799,-122.325,2590,16630,2014,09,27,13526,9424
290000,4,1.75,1990,18900,2,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,2014,11,20,1436,1018
539900,3,3.25,1300,1325,2,0,0,3,8,1080,220,2005,0,98103,47.6584,-122.346,1290,1323,2015,01,16,21312,14917
249000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987,2015,04,10,539,383
